precision,avg_EF,batch_size,learning_rate
7,"{'EF_trace_w': array([3.92381065e-02, 6.75671734e-03, 2.99269654e-04, 8.82982713e-05,
       3.86865431e-05, 1.53234005e-02, 7.13484362e-04, 2.33065034e-03,
       2.22765421e-03, 1.34639326e-03, 2.75875768e-03, 2.77233263e-03,
       3.41312308e-03, 5.58314845e-04, 3.14052100e-04, 1.16254255e-01],
      dtype=float32), 'EF_trace_a': array([1.6333787e-02, 4.7990605e-02, 1.2955221e-02, 3.3422545e-04,
       1.7453888e-02, 1.7453888e-02, 1.6370774e-03, 6.6455370e-03,
       2.4972116e-03, 2.7215977e-03, 2.7215977e-03, 5.5538514e-03,
       5.7832291e-03, 5.3300016e-04, 8.0381703e-01], dtype=float32), 'avg_EF': 0.0017891264}",128,0.1
7,"{'EF_trace_w': array([0.07358789, 0.00255145, 0.00418506, 0.00467831, 0.00361863,
       0.02203864, 0.01309525, 0.01088916, 0.00745296, 0.00350934,
       0.00765376, 0.00550894, 0.00949886, 0.00458087, 0.00169804,
       0.15648098], dtype=float32), 'EF_trace_a': array([0.07084966, 0.0063589 , 0.04019867, 0.00824337, 0.03081831,
       0.03081831, 0.03856787, 0.0162262 , 0.01264118, 0.01079164,
       0.01079164, 0.01971047, 0.05760024, 0.00686142, 1.1999842 ],
      dtype=float32), 'avg_EF': 0.008325718}",128,0.05
7,"{'EF_trace_w': array([0.3729012 , 0.01909632, 0.02625703, 0.00079156, 0.00075663,
       0.06398449, 0.02572886, 0.02288678, 0.01040775, 0.0104075 ,
       0.01567825, 0.0229932 , 0.03339346, 0.01853674, 0.00391994,
       0.31360048], dtype=float32), 'EF_trace_a': array([0.13671926, 0.03605018, 0.05681086, 0.00137751, 0.08006875,
       0.08006875, 0.06925071, 0.04091774, 0.02405493, 0.03575301,
       0.03575301, 0.08653898, 0.1658414 , 0.03835794, 0.9014138 ],
      dtype=float32), 'avg_EF': 0.018035835}",128,0.025
7,"{'EF_trace_w': array([0.85392207, 0.10003643, 0.03556846, 0.02078874, 0.02112004,
       0.16976254, 0.0622208 , 0.07122494, 0.03871899, 0.03352546,
       0.03364359, 0.05802243, 0.07533266, 0.05738159, 0.00887165,
       0.45654953], dtype=float32), 'EF_trace_a': array([0.29370964, 0.14944623, 0.1508207 , 0.04660111, 0.13797905,
       0.13797905, 0.20406751, 0.07653939, 0.06780566, 0.05433071,
       0.05433071, 0.19710067, 0.29099378, 0.1677398 , 0.4604937 ],
      dtype=float32), 'avg_EF': 0.06173603}",128,0.0125
7,"{'EF_trace_w': array([4.766058  , 0.39189523, 0.21206635, 0.08522767, 0.03907955,
       0.32250792, 0.13745886, 0.16182953, 0.1243525 , 0.05984563,
       0.05494286, 0.14024273, 0.15872884, 0.11571056, 0.01615294,
       0.79910195], dtype=float32), 'EF_trace_a': array([0.3801392 , 0.23391993, 0.15564129, 0.11433193, 0.14089069,
       0.14089069, 0.16123924, 0.10471727, 0.17235887, 0.07242413,
       0.07242413, 0.42206854, 0.17541333, 0.27464366, 0.20269397],
      dtype=float32), 'avg_EF': 0.15643771}",128,0.00625
7,"{'EF_trace_w': array([17.649912  ,  1.5364747 ,  0.8459436 ,  0.61615   ,  0.42385554,
        1.0616051 ,  0.8931247 ,  0.9828456 ,  0.60170287,  0.40070745,
        0.1984663 ,  0.45005846,  0.24194023,  0.20001003,  0.03557172,
        1.5255468 ], dtype=float32), 'EF_trace_a': array([0.5038634 , 0.23784973, 0.129445  , 0.1146296 , 0.10274466,
       0.10274466, 0.32343572, 0.1483926 , 0.16779219, 0.08375928,
       0.08375928, 0.24913871, 0.02977252, 0.0998945 , 0.0918176 ],
      dtype=float32), 'avg_EF': 0.6042381}",128,0.003125
7,"{'EF_trace_w': array([33.66772   ,  2.7130446 ,  2.4151647 ,  3.051657  ,  1.4267702 ,
        2.3813171 ,  2.2510297 ,  2.6827595 ,  2.1507664 ,  1.3721999 ,
        0.5485193 ,  1.3222337 ,  0.8494694 ,  0.65448475,  0.10306014,
        1.7428875 ], dtype=float32), 'EF_trace_a': array([0.55727375, 0.26747173, 0.17984977, 0.2519719 , 0.13061897,
       0.13061897, 0.2605643 , 0.1972701 , 0.19394167, 0.08706307,
       0.08706307, 0.30875906, 0.03499943, 0.12143676, 0.07374147],
      dtype=float32), 'avg_EF': 1.6477368}",128,0.0015625
7,"{'EF_trace_w': array([0.04539477, 0.00319474, 0.00266615, 0.00183472, 0.00024338,
       0.01175502, 0.00280974, 0.00571268, 0.00283206, 0.00100114,
       0.00187607, 0.00271226, 0.00323627, 0.00212264, 0.00033948,
       0.10771545], dtype=float32), 'EF_trace_a': array([0.02666619, 0.00754298, 0.00850364, 0.00179748, 0.0131227 ,
       0.0131227 , 0.00912606, 0.00923816, 0.00430468, 0.00617908,
       0.00617908, 0.00816005, 0.01712294, 0.00198079, 0.76820385],
      dtype=float32), 'avg_EF': 0.003195265}",256,0.1
7,"{'EF_trace_w': array([0.7366404 , 0.02486495, 0.00562339, 0.00736541, 0.00299283,
       0.04847766, 0.01740306, 0.01048152, 0.00287535, 0.00204975,
       0.00837938, 0.00688307, 0.01023541, 0.00410142, 0.00125863,
       0.22570074], dtype=float32), 'EF_trace_a': array([0.04261352, 0.02450454, 0.03237696, 0.0058404 , 0.04347953,
       0.04347953, 0.03399338, 0.01425408, 0.00637515, 0.01753633,
       0.01753633, 0.02188137, 0.04309278, 0.00460728, 1.6076688 ],
      dtype=float32), 'avg_EF': 0.0114001455}",256,0.05
7,"{'EF_trace_w': array([0.45303148, 0.02837341, 0.03843141, 0.01413715, 0.0041154 ,
       0.09598896, 0.0405104 , 0.04718446, 0.01168518, 0.0079333 ,
       0.01465343, 0.03437559, 0.03898237, 0.02177723, 0.00454793,
       0.32648557], dtype=float32), 'EF_trace_a': array([0.31997824, 0.06749278, 0.05437486, 0.01042269, 0.07452385,
       0.07452385, 0.09028652, 0.03427264, 0.01785466, 0.03300411,
       0.03300411, 0.09797579, 0.16063307, 0.05189163, 0.521555  ],
      dtype=float32), 'avg_EF': 0.029393049}",256,0.025
7,"{'EF_trace_w': array([2.1045156 , 0.15194151, 0.09547483, 0.09124086, 0.04481249,
       0.29785416, 0.05508559, 0.05565908, 0.05099667, 0.02882404,
       0.05402012, 0.07998678, 0.10279153, 0.08812192, 0.01292682,
       0.68020594], dtype=float32), 'EF_trace_a': array([0.32339135, 0.10399255, 0.14209828, 0.08841941, 0.15125635,
       0.15125635, 0.09532179, 0.06991582, 0.07305552, 0.05726253,
       0.05726253, 0.23680857, 0.20828918, 0.2685777 , 0.23834343],
      dtype=float32), 'avg_EF': 0.09661799}",256,0.0125
7,"{'EF_trace_w': array([9.426761  , 0.9010929 , 0.4411735 , 0.2505054 , 0.13397446,
       0.6419126 , 0.26207384, 0.33243066, 0.19925891, 0.12216122,
       0.11539645, 0.23580138, 0.20459941, 0.13389954, 0.02234327,
       1.0411894 ], dtype=float32), 'EF_trace_a': array([0.37237656, 0.37706366, 0.1612447 , 0.07977674, 0.14838557,
       0.14838557, 0.21432047, 0.1174289 , 0.16147453, 0.07797104,
       0.07797104, 0.33037567, 0.09711339, 0.18906307, 0.12503001],
      dtype=float32), 'avg_EF': 0.29311594}",256,0.00625
7,"{'EF_trace_w': array([23.761837  ,  1.3611107 ,  1.3512096 ,  1.3570389 ,  0.9797746 ,
        1.6362883 ,  1.244746  ,  1.6016561 ,  1.3533669 ,  0.77231646,
        0.3049581 ,  0.81477094,  0.45453775,  0.3405521 ,  0.06247971,
        1.6810675 ], dtype=float32), 'EF_trace_a': array([1.0736465 , 0.22651073, 0.1580419 , 0.17923684, 0.11563306,
       0.11563306, 0.256302  , 0.1963863 , 0.20913033, 0.07884341,
       0.07884341, 0.31368938, 0.0324167 , 0.1093121 , 0.06811617],
      dtype=float32), 'avg_EF': 0.9861786}",256,0.003125
7,"{'EF_trace_w': array([120.54549   ,  13.641914  ,   5.6816244 ,   5.152552  ,
         2.760534  ,   3.8261201 ,   4.1554346 ,   5.5065465 ,
         4.8345184 ,   2.9316797 ,   1.2562323 ,   2.873631  ,
         1.8112264 ,   1.2824594 ,   0.20730728,   2.0266776 ],
      dtype=float32), 'EF_trace_a': array([0.45176703, 0.34921187, 0.1791602 , 0.13257599, 0.12293164,
       0.12293164, 0.26063251, 0.19542864, 0.21033093, 0.08073001,
       0.08073001, 0.26240247, 0.03791176, 0.08390325, 0.05833868],
      dtype=float32), 'avg_EF': 3.5298777}",256,0.0015625
7,"{'EF_trace_w': array([6.0396683e-01, 6.0660515e-02, 1.0730604e-02, 1.0853688e-03,
       2.3358635e-04, 1.6986029e-02, 3.5272473e-03, 4.9298643e-03,
       2.4227463e-03, 2.5423917e-03, 4.0453621e-03, 5.8707953e-03,
       6.6784313e-03, 1.5225913e-03, 4.2713701e-04, 2.0194696e-01],
      dtype=float32), 'EF_trace_a': array([3.5050131e-02, 2.6107971e-02, 1.4116542e-02, 9.3821564e-04,
       1.8653477e-02, 1.8653477e-02, 4.5339186e-03, 8.6525446e-03,
       3.4963379e-03, 8.8803563e-03, 8.8803563e-03, 1.6719701e-02,
       1.1463707e-02, 1.1295695e-03, 1.4720180e+00], dtype=float32), 'avg_EF': 0.006110476}",512,0.1
7,"{'EF_trace_w': array([0.74850005, 0.06902918, 0.03413576, 0.03952142, 0.01290581,
       0.0668662 , 0.0077104 , 0.00956919, 0.00431473, 0.00182458,
       0.01136169, 0.02000428, 0.02750754, 0.01618743, 0.00376708,
       0.38194308], dtype=float32), 'EF_trace_a': array([0.14626691, 0.07774259, 0.07450033, 0.04627838, 0.06731485,
       0.06731485, 0.01872002, 0.01934203, 0.00841668, 0.02208878,
       0.02208878, 0.07904835, 0.15991083, 0.03905505, 0.6977051 ],
      dtype=float32), 'avg_EF': 0.022733059}",512,0.05
7,"{'EF_trace_w': array([0.8945472 , 0.04253082, 0.04267638, 0.05332354, 0.02821035,
       0.09050993, 0.07337748, 0.06444635, 0.02880575, 0.01586621,
       0.02017578, 0.04048639, 0.05427799, 0.03720676, 0.0068179 ,
       0.3959997 ], dtype=float32), 'EF_trace_a': array([0.28822777, 0.09734157, 0.10580758, 0.04768088, 0.08011266,
       0.08011266, 0.16703542, 0.05109172, 0.04443661, 0.03863491,
       0.03863491, 0.13707924, 0.19804494, 0.11279706, 0.48719138],
      dtype=float32), 'avg_EF': 0.051050212}",512,0.025
7,"{'EF_trace_w': array([6.252755  , 0.47577298, 0.25985467, 0.07582173, 0.0503443 ,
       0.5669281 , 0.10913868, 0.14460966, 0.09320648, 0.05641359,
       0.07192507, 0.12893385, 0.1210788 , 0.07687024, 0.01444083,
       0.83690953], dtype=float32), 'EF_trace_a': array([0.2392367 , 0.19343318, 0.12876046, 0.05152053, 0.11804229,
       0.11804229, 0.10630725, 0.08455533, 0.1060693 , 0.06658999,
       0.06658999, 0.28529766, 0.10447896, 0.15435013, 0.14626323],
      dtype=float32), 'avg_EF': 0.15759827}",512,0.0125
7,"{'EF_trace_w': array([17.43447   ,  1.20318   ,  0.6975204 ,  1.2194567 ,  0.5561299 ,
        0.787516  ,  0.63111794,  0.8208007 ,  0.47617656,  0.2977347 ,
        0.18769462,  0.3735775 ,  0.27357113,  0.18961382,  0.03157436,
        1.1311303 ], dtype=float32), 'EF_trace_a': array([0.68001145, 0.2130733 , 0.15506414, 0.2684508 , 0.11106023,
       0.11106023, 0.25639105, 0.16313502, 0.18244351, 0.08954737,
       0.08954737, 0.3436421 , 0.0600769 , 0.16053636, 0.08110088],
      dtype=float32), 'avg_EF': 0.5521143}",512,0.00625
7,"{'EF_trace_w': array([1.0131572e+02, 4.1029358e+00, 3.6705751e+00, 5.4366775e+00,
       2.8120952e+00, 3.4255295e+00, 3.0867865e+00, 3.8207893e+00,
       3.1064191e+00, 1.7826414e+00, 6.2010074e-01, 1.5288117e+00,
       6.7760110e-01, 4.4317210e-01, 9.9994332e-02, 2.1505229e+00],
      dtype=float32), 'EF_trace_a': array([0.5883579 , 0.22094771, 0.13283587, 0.23578411, 0.10044111,
       0.10044111, 0.2576895 , 0.18192056, 0.1631885 , 0.07074271,
       0.07074271, 0.22083107, 0.02012801, 0.04162333, 0.05920647],
      dtype=float32), 'avg_EF': 2.2081518}",512,0.003125
7,"{'EF_trace_w': array([108.430305  ,  10.106305  ,   7.6045055 ,  12.626441  ,
         5.072529  ,   4.1144257 ,   7.770279  ,  10.412671  ,
         8.408757  ,   4.5082192 ,   1.5581537 ,   4.2345552 ,
         2.8817945 ,   2.1519046 ,   0.32640606,   1.9645336 ],
      dtype=float32), 'EF_trace_a': array([0.6450424 , 0.24297893, 0.15780619, 0.20417891, 0.11170739,
       0.11170739, 0.3004073 , 0.1964801 , 0.19061288, 0.07077   ,
       0.07077   , 0.2734756 , 0.03906585, 0.07862832, 0.04785067],
      dtype=float32), 'avg_EF': 5.046095}",512,0.0015625
7,"{'EF_trace_w': array([0.21695478, 0.01326076, 0.01019255, 0.00284312, 0.00156249,
       0.01816844, 0.00532773, 0.00605071, 0.00271892, 0.00214651,
       0.00750995, 0.00418817, 0.00630021, 0.00401403, 0.00121745,
       0.13162492], dtype=float32), 'EF_trace_a': array([0.03142696, 0.01183305, 0.01747835, 0.0032589 , 0.01724662,
       0.01724662, 0.01072998, 0.00760636, 0.00273604, 0.00831863,
       0.00831863, 0.01577597, 0.05618749, 0.0067449 , 0.7429211 ],
      dtype=float32), 'avg_EF': 0.007238123}",1024,0.1
7,"{'EF_trace_w': array([1.0205935 , 0.02903172, 0.02745825, 0.05564824, 0.02282757,
       0.07991668, 0.03078672, 0.02769909, 0.02204078, 0.0122074 ,
       0.02165223, 0.02221314, 0.03947488, 0.02641464, 0.00502758,
       0.30067658], dtype=float32), 'EF_trace_a': array([0.20445903, 0.04233092, 0.05704028, 0.05560442, 0.05099483,
       0.05099483, 0.0589066 , 0.03852201, 0.05295862, 0.02888324,
       0.02888324, 0.08454013, 0.16836187, 0.05269836, 0.57396424],
      dtype=float32), 'avg_EF': 0.037353825}",1024,0.05
7,"{'EF_trace_w': array([6.9628067 , 0.7042083 , 0.21570998, 0.03256135, 0.02032065,
       0.3690336 , 0.09905071, 0.10594799, 0.04536931, 0.030317  ,
       0.0573436 , 0.06827936, 0.07797568, 0.05474092, 0.01328851,
       0.9814771 ], dtype=float32), 'EF_trace_a': array([0.24311543, 0.21014595, 0.10521774, 0.01821924, 0.12262337,
       0.12262337, 0.13299277, 0.06241196, 0.03862099, 0.0567718 ,
       0.0567718 , 0.14811   , 0.1108494 , 0.09224506, 0.3224551 ],
      dtype=float32), 'avg_EF': 0.11398991}",1024,0.025
7,"{'EF_trace_w': array([9.268849  , 2.307886  , 0.5272398 , 0.24419   , 0.0987367 ,
       0.780036  , 0.23164116, 0.30310345, 0.20659342, 0.12442864,
       0.11470737, 0.21955821, 0.19009611, 0.14780742, 0.02764638,
       1.4040412 ], dtype=float32), 'EF_trace_a': array([0.36995226, 0.39876056, 0.13423826, 0.0688471 , 0.14253062,
       0.14253062, 0.18912768, 0.12954038, 0.12102292, 0.08643612,
       0.08643612, 0.33594292, 0.09450562, 0.2236373 , 0.12617655],
      dtype=float32), 'avg_EF': 0.3172233}",1024,0.0125
7,"{'EF_trace_w': array([2.5007333e+02, 4.1244750e+00, 2.0013094e+00, 1.8231117e+00,
       1.0626593e+00, 3.0292845e+00, 1.1572391e+00, 1.4535397e+00,
       1.2750461e+00, 7.9668200e-01, 4.6538806e-01, 8.8315755e-01,
       5.6650954e-01, 4.4299021e-01, 7.6485559e-02, 2.0479770e+00],
      dtype=float32), 'EF_trace_a': array([0.49939686, 0.31729436, 0.16561396, 0.19695073, 0.12596606,
       0.12596606, 0.24277283, 0.16164267, 0.1828228 , 0.08447996,
       0.08447996, 0.30655733, 0.03937093, 0.11138943, 0.06790821],
      dtype=float32), 'avg_EF': 1.4380363}",1024,0.00625
7,"{'EF_trace_w': array([125.35133   ,   7.7066708 ,   6.6415806 ,  12.330382  ,
         5.6689544 ,   5.029257  ,   4.794187  ,   5.4917145 ,
         5.7552037 ,   3.467674  ,   1.2803928 ,   2.8570023 ,
         2.062963  ,   1.5372841 ,   0.22654799,   2.247778  ],
      dtype=float32), 'EF_trace_a': array([0.67482257, 0.30960494, 0.20971091, 0.3559374 , 0.14828391,
       0.14828391, 0.28156582, 0.21449651, 0.2559037 , 0.09482947,
       0.09482947, 0.39992404, 0.0514743 , 0.13315642, 0.05762906],
      dtype=float32), 'avg_EF': 4.1240516}",1024,0.003125
7,"{'EF_trace_w': array([372.1363    ,  37.607563  ,  26.235142  ,  28.021515  ,
        14.8019705 ,   8.525307  ,  19.048409  ,  24.593006  ,
        22.987793  ,  12.409199  ,   2.4118161 ,   8.815595  ,
         4.6084065 ,   3.8298113 ,   0.51179266,   2.737737  ],
      dtype=float32), 'EF_trace_a': array([0.5899075 , 0.2897792 , 0.18180525, 0.21221295, 0.12522453,
       0.12522453, 0.24956167, 0.18173353, 0.16700341, 0.06624138,
       0.06624138, 0.18370086, 0.02715048, 0.04321577, 0.04002832],
      dtype=float32), 'avg_EF': 11.481705}",1024,0.0015625
8,"{'EF_trace_w': array([1.4249912e-11, 5.5428990e-13, 3.1240841e-13, 1.5951427e-12,
       1.3017701e-12, 6.6123790e-12, 2.0722855e-13, 4.6042011e-13,
       4.2691550e-13, 3.7462218e-13, 2.7074135e-12, 5.9293973e-14,
       4.0887031e-13, 1.1291211e-12, 1.9969447e-13, 1.0175603e-10],
      dtype=float32), 'EF_trace_a': array([1.4845486e-12, 1.4290008e-13, 1.0911815e-12, 2.0515549e-13,
       9.0070399e-13, 9.0070399e-13, 3.8201777e-13, 1.1603318e-12,
       6.4566375e-13, 6.5296683e-13, 6.5296683e-13, 3.7688331e-13,
       5.3211498e-12, 1.6715404e-12, 2.0077671e-10], dtype=float32), 'avg_EF': 9.844829e-13}",16,0.1
8,"{'EF_trace_w': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
      dtype=float32), 'EF_trace_a': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
      dtype=float32), 'avg_EF': 0.0}",16,0.05
8,"{'EF_trace_w': array([0.21015096, 0.00366279, 0.00293854, 0.00085005, 0.00046527,
       0.01712306, 0.00235282, 0.00379403, 0.00294483, 0.0034007 ,
       0.00775214, 0.00340948, 0.00393389, 0.00376806, 0.00107922,
       0.2222699 ], dtype=float32), 'EF_trace_a': array([1.9657012e-02, 4.1296845e-03, 1.3835721e-02, 9.2773128e-04,
       2.4201313e-02, 2.4201313e-02, 6.5909447e-03, 1.0975849e-02,
       5.9598358e-03, 1.0322271e-02, 1.0322271e-02, 8.3130533e-03,
       5.5147037e-02, 3.5502589e-03, 2.2864506e+00], dtype=float32), 'avg_EF': 0.004947067}",16,0.025
8,"{'EF_trace_w': array([0.14086151, 0.01155829, 0.01315972, 0.00161877, 0.0022405 ,
       0.04131877, 0.01689279, 0.0165914 , 0.0098215 , 0.00816037,
       0.01041094, 0.01291617, 0.0198047 , 0.0148644 , 0.00503467,
       0.29977632], dtype=float32), 'EF_trace_a': array([0.12402829, 0.03423316, 0.02743505, 0.00302399, 0.04129328,
       0.04129328, 0.04815527, 0.02874438, 0.02711922, 0.01882918,
       0.01882918, 0.03888959, 0.11997265, 0.02495104, 2.105705  ],
      dtype=float32), 'avg_EF': 0.014609973}",16,0.0125
8,"{'EF_trace_w': array([0.84476024, 0.10015154, 0.02563917, 0.        , 0.        ,
       0.12608248, 0.02728418, 0.03207102, 0.02021888, 0.00915172,
       0.02163485, 0.03680367, 0.0530482 , 0.03508089, 0.00761842,
       0.38747862], dtype=float32), 'EF_trace_a': array([0.14579116, 0.08898246, 0.0944522 , 0.        , 0.14874841,
       0.14874841, 0.08292557, 0.04219662, 0.04660515, 0.03430117,
       0.03430117, 0.12162008, 0.21075496, 0.09258965, 0.9819854 ],
      dtype=float32), 'avg_EF': 0.0}",16,0.00625
8,"{'EF_trace_w': array([1.0814841 , 0.05409796, 0.06998092, 0.07303466, 0.04198982,
       0.2146146 , 0.05585878, 0.06172959, 0.06145146, 0.04097048,
       0.045481  , 0.08899798, 0.11968535, 0.09236906, 0.01563291,
       0.5464839 ], dtype=float32), 'EF_trace_a': array([0.293198  , 0.10437362, 0.11238422, 0.12135942, 0.1115763 ,
       0.1115763 , 0.10889914, 0.07861487, 0.10420647, 0.05089694,
       0.05089694, 0.24751058, 0.22119662, 0.22932082, 0.41541362],
      dtype=float32), 'avg_EF': 0.08599407}",16,0.003125
8,"{'EF_trace_w': array([2.4503682 , 0.18312041, 0.18964067, 0.14808244, 0.10110325,
       0.28285292, 0.16080135, 0.23028442, 0.15287079, 0.0995413 ,
       0.08166151, 0.1913038 , 0.20641507, 0.17725992, 0.02869396,
       0.76644   ], dtype=float32), 'EF_trace_a': array([0.737411  , 0.14719686, 0.09994515, 0.18276072, 0.09111923,
       0.09111923, 0.1922417 , 0.11718211, 0.15736914, 0.07654332,
       0.07654332, 0.3511656 , 0.12092943, 0.3640262 , 0.2637531 ],
      dtype=float32), 'avg_EF': 0.188554}",16,0.0015625
8,"{'EF_trace_w': array([6.3235229e-03, 1.2117303e-05, 1.6619109e-05, 3.5675300e-06,
       4.9633436e-06, 1.7988794e-03, 8.8713590e-05, 2.1141095e-04,
       1.8293980e-04, 9.6561453e-05, 1.4346662e-03, 2.2995378e-06,
       6.6107082e-06, 5.6451052e-05, 2.2988934e-05, 1.5750954e-02],
      dtype=float32), 'EF_trace_a': array([1.4417168e-03, 3.4684719e-05, 1.4401638e-03, 3.7934916e-04,
       1.9327286e-03, 1.9327286e-03, 6.6700421e-04, 7.3780300e-04,
       1.5051292e-04, 5.7205040e-04, 5.7205040e-04, 3.3670342e-06,
       5.1163603e-03, 1.9781572e-04, 1.3102414e-01], dtype=float32), 'avg_EF': 8.386733e-05}",32,0.1
8,"{'EF_trace_w': array([0.08996662, 0.00904944, 0.00103564, 0.00479168, 0.0060931 ,
       0.00383893, 0.00314487, 0.00367659, 0.0019161 , 0.00128442,
       0.00805142, 0.00210036, 0.003672  , 0.00113266, 0.00036684,
       0.23195177], dtype=float32), 'EF_trace_a': array([0.0149301 , 0.00682494, 0.01345804, 0.00509403, 0.00778272,
       0.00778272, 0.00587306, 0.00499233, 0.00370884, 0.00394405,
       0.00394405, 0.00647615, 0.01503035, 0.00146856, 1.4536973 ],
      dtype=float32), 'avg_EF': 0.004344266}",32,0.05
8,"{'EF_trace_w': array([0.13887943, 0.01327694, 0.03044822, 0.00243748, 0.00133955,
       0.02819769, 0.00797246, 0.00854885, 0.00254059, 0.00180406,
       0.01466364, 0.00456703, 0.00857073, 0.01036238, 0.00372501,
       0.20011462], dtype=float32), 'EF_trace_a': array([0.11761332, 0.02064445, 0.02997573, 0.00203531, 0.04008044,
       0.04008044, 0.01502883, 0.0125159 , 0.0035289 , 0.01352351,
       0.01352351, 0.01674736, 0.09251013, 0.01301146, 1.2323341 ],
      dtype=float32), 'avg_EF': 0.009793292}",32,0.025
